Continent,Country,ClusterCode,PlotCode,PlotViewID,Census.Int,PlotID,Plot.Name,Plot.View.Name,N_plots,PlotArea,Lat,Lon,Alt,rec.rate,mort.rate,N_ini.ha,N_int.ha,N_fin.ha,N_rec.ha.yr,N_mor.ha.yr,N_change.ha.yr,BA_ini.ha,BA_int.ha,BA_fin.ha,BA_gainrec.ha.yr,BA_gainsurv.ha.yr,BA_mor.ha.yr,BA_gain.ha.yr,BA_netchange.ha.yr,AGB_ini.ha,AGB_int.ha,AGB_fin.ha,AGB_mort_act.ha.yr,AGB_gain_rec.ha.yr,AGB_gain_surv.ha.yr,AGB_mort_unobs.ha.yr,AGB_rec_unobs.ha.yr,AGBGain_tot.ha.yr,AGBMor_tot.ha.yr,AGBnetchange.ha.yr,WD_mean_ini,WD_mean_int,WD_mean_fin,WD_change.yr,WD_ba_ini,WD_ba_int,WD_ba_fin,H_mean_ini,H_mean_int,H_mean_fin,H_change.yr,mean_growth.mm.yr,neg_growth.trees.ha,neg_growth.pc.trees,int_ini,int_fin,mid_int_date,int_c_length,AGBnetchange_rel,AGBGain_rel,AGBMor_rel,AGBnetchange_N,AGBGain_N,AGBMor_N,CRT,tot_monitor_length,AGBnetchange_change,AGBGain_change,AGBMor_change,merged
africa,CONGO-BRAZZAVILLE,NNN,NNN-05,4100,3,4199,Nouabal茅-Ndoki TEAM plot5,Main Plot View,1,1,2.35894,16.42834,429,0.006085112,0.012170225,333,332,331,2.026342452,4.052684904,-2.026342452,38.13380852,38.22036647,38.30692441,0.016559408,0.317834801,0.158998169,0.33439421,0.175396041,492.2140795,493.5773252,494.940571,1.831807466,0.099044918,4.495165299,0.009697749,0.001292088,4.605200053,1.842797303,2.76240275,0.646718101,0.646693379,0.646668657,-5.01E-05,0.600740711,0.600627095,0.60051348,33.69213192,33.71467005,33.73720819,0.045669975,1.592126212,2,0.602409639,2011.9435,2012.9305,2012.437,0.987,0.561219775,0.935609168,0.374389393,0.00832049,0.013663116,0.457951867,106.8822361,4.9985,-1.779109539,-0.763768399,1.01534114,no
africa,CONGO-BRAZZAVILLE,NNN,NNN-05,4100,4,4199,Nouabal茅-Ndoki TEAM plot5,Main Plot View,1,1,2.35894,16.42834,429,NA,0.0089604,331,329.5,328,0,2.965892239,-2.965892239,38.30692441,38.42059902,38.53427362,0,0.334175077,0.109410662,0.334175077,0.224764416,494.940571,496.7565396,498.5725082,1.023946706,0,4.614591532,0.009274592,0.001260786,4.625126911,1.034482084,3.590644827,0.646668657,0.646687803,0.646706949,3.79E-05,0.60051348,0.600360959,0.600208439,33.73720819,33.77114914,33.80509009,0.067110134,1.501030828,15,4.552352049,2012.9305,2013.942,2013.43625,1.0115,0.725469892,0.934481265,0.209011373,0.010897253,0.014068877,0.341315569,107.0112411,4.9985,0.828863724,0.019941814,-0.80892191,no
africa,CONGO-BRAZZAVILLE,NNN,NNN-05,4100,5,4199,Nouabal茅-Ndoki TEAM plot5,Main Plot View,1,1,2.35894,16.42834,429,NA,0.012305875,328,326,324,0,4.036326942,-4.036326942,38.53427362,38.70741936,38.88056509,0,0.472010823,0.122574421,0.472010823,0.349436403,498.5725082,501.3525457,504.1325833,1.125570646,0,6.736140802,0.006124522,0.001286327,6.74355165,1.132981494,5.610570156,0.646706949,0.646705608,0.646704268,-2.70E-06,0.600208439,0.600170237,0.600132035,33.80509009,33.84337495,33.88165981,0.077265113,2.19257266,4,1.226993865,2013.942,2014.933,2014.4375,0.991,1.125326821,1.352571901,0.22724508,0.017210338,0.020790558,0.281392662,73.93322304,4.9985,2.017403575,2.115780015,0.09837644,no
africa,CONGO-BRAZZAVILLE,NNN,NNN-06,4101,1,4200,Nouabal茅-Ndoki TEAM plot6,Main Plot View,1,1,2.35518,16.36035,444,0.05139854,0.042832117,359,360.5,362,18.45207586,15.37672988,3.075345976,21.78982746,21.63183755,21.47384765,0.166712938,0.390467279,0.881095971,0.557180216,-0.323915754,258.1942308,257.1417904,256.0893501,8.245001722,0.885176141,5.202080093,0.097229308,0.018982859,6.203468401,8.36121389,-2.157745488,0.601022284,0.600086739,0.599151194,-0.001918084,0.603665103,0.605481275,0.607297447,29.60763414,29.61296167,29.6182892,0.010922663,2.169430107,36,9.986130374,2009.9245,2010.9,2010.41225,0.9755,-0.835706314,2.402636334,3.238342648,-0.005985424,0.015122326,0.549666781,41.6209472,5.0235,NA,NA,NA,no
africa,CONGO-BRAZZAVILLE,NNN,NNN-06,4101,2,4200,Nouabal茅-Ndoki TEAM plot6,Main Plot View,1,1,2.35518,16.36035,444,0.018398684,0.028912217,362,360,358,6.660323501,10.46622265,-3.805899144,21.47384765,21.58373231,21.69361697,0.055726653,0.381406087,0.228027765,0.43713274,0.209104975,256.0893501,258.0061477,259.9229453,1.774451507,0.28078729,5.141233388,0.012709332,0.017599141,5.45232915,1.804759979,3.647569171,0.599151194,0.599318144,0.599485095,0.000317699,0.607297447,0.607230552,0.607163658,29.6182892,29.69932854,29.78036788,0.154213777,2.114388413,2,0.555555556,2010.9,2011.951,2011.4255,1.051,1.424334581,2.129072977,0.704738396,0.010132137,0.014647389,0.161313773,46.96879866,5.0235,5.729400108,-0.741316804,-6.470716911,no
africa,CONGO-BRAZZAVILLE,NNN,NNN-06,4101,3,4200,Nouabal茅-Ndoki TEAM plot6,Main Plot View,1,1,2.35518,16.36035,444,0.002828654,0.045258468,358,350.5,343,1.012658228,16.20253165,-15.18987342,21.69361697,21.6344007,21.57518443,0.008274716,0.399864299,0.528070707,0.408139015,-0.119931691,259.9229453,259.8801536,259.8373619,5.087014219,0.045527284,4.954820244,0.04663114,0.018737299,5.065715967,5.152382658,-0.086666691,0.599485095,0.599660375,0.599835655,0.000354997,0.607163658,0.607135495,0.607107332,29.78036788,29.88532316,29.99027845,0.212567669,2.507957658,4,1.141226819,2011.951,2012.9385,2012.44475,0.9875,-0.033343224,1.948929888,1.982273113,-0.000247266,0.014487778,0.317938389,51.31020906,5.0235,-3.663709454,-0.379311438,3.284398017,no
africa,CONGO-BRAZZAVILLE,NNN,NNN-06,4101,4,4200,Nouabal茅-Ndoki TEAM plot6,Main Plot View,1,1,2.35518,16.36035,444,0.031642793,0.02301294,343,344,345,10.85347805,7.893438579,1.973359645,21.57518443,21.47532066,21.37545689,0.097382398,0.336104693,0.630554223,0.433487091,-0.197067132,259.8373619,259.1696022,258.5018424,5.977371312,0.516975033,4.142666138,0.075862586,0.01826969,4.753773447,6.071503588,-1.317730141,0.599835655,0.599553421,0.599271186,-0.000556949,0.607107332,0.607842872,0.608578413,29.99027845,30.00810271,30.02592698,0.035173685,1.964497251,10,2.906976744,2012.9385,2013.952,2013.44525,1.0135,-0.507136515,1.829518824,2.336655338,-0.003830611,0.012403192,0.747171414,54.65918071,5.0235,-1.230448226,-0.311786626,0.9186616,no
africa,CONGO-BRAZZAVILLE,NNN,NNN-06,4101,5,4200,Nouabal茅-Ndoki TEAM plot6,Main Plot View,1,1,2.35518,16.36035,444,0.011640766,0.014550957,345,344.5,344,4.016064257,5.020080321,-1.004016064,21.37545689,21.53768363,21.69991037,0.033981087,0.354107329,0.062331911,0.388088416,0.325756505,258.5018424,260.6377228,262.7736032,0.494704993,0.188977283,4.594644135,0,0.018538298,4.802159716,0.513243291,4.288916425,0.599271186,0.599850493,0.600429799,0.001163266,0.608578413,0.608410754,0.608243095,30.02592698,30.04979092,30.07365485,0.047919552,2.415544531,5,1.45137881,2013.952,2014.948,2014.45,0.996,1.659143465,1.857688778,0.198545313,0.012449685,0.013513659,0.098940999,53.83033004,5.0235,5.580140897,0.048157521,-5.531983376,no
africa,GHANA,DAD,DAD-04,4121,1,3076,Dadieso 04 full,TERRA FIRME new,1,0.72,5.99167,-3.0155,148,0.020275567,0.016145359,461.1111111,468.75,476.3888889,9.349289454,7.444804565,1.904484889,27.28980565,27.83846463,28.3871236,0.120101394,0.285709822,0.26902264,0.405811216,0.136788576,339.8116343,346.7301131,353.648592,2.466981036,0.639125814,3.552731533,0.085779309,0.058531838,4.336168494,2.611292183,1.724876311,0.643268072,0.640531705,0.637795337,-0.000682216,0.633388028,0.631032108,0.628676189,30.27300375,30.39816114,30.52331853,0.031203537,1.68653849,34.72222222,7.407407407,1993.129,2001.151,1997.14,8.022,0.50759778,1.276050628,0.768452849,0.003679736,0.008851096,0.041307589,78.36679658,20.782,NA,NA,NA,no
africa,GHANA,DAD,DAD-04,4121,2,3076,Dadieso 04 full,TERRA FIRME new,1,0.72,5.99167,-3.0155,148,0.034196139,0.040203569,476.3888889,467.3611111,458.3333333,16.29066061,19.15253342,-2.86187281,28.3871236,28.66777637,28.94842913,0.217277101,0.390777809,0.519085893,0.60805491,0.088969016,353.648592,362.413414,371.178236,4.184983379,1.327820333,5.635676908,0.118706591,0.040023251,7.122227084,4.343713222,2.778513861,0.637795337,0.637793352,0.637791367,-6.29E-07,0.628676189,0.628720082,0.628763976,30.52331853,31.0690973,31.61487607,0.173015937,1.911951181,25,5.349182764,2001.151,2007.46,2004.3055,6.309,0.785670839,2.013927736,1.228256897,0.005945111,0.015850341,0.034634345,49.6542146,20.782,0.14704313,0.388815657,0.241772527,no
africa,GHANA,DAD,DAD-04,4121,3,3076,Dadieso 04 full,TERRA FIRME new,1,0.72,5.99167,-3.0155,148,0.040397777,0.021138372,458.3333333,486.8055556,515.2777778,18.51564788,9.6884204,8.827227475,28.94842913,27.96614528,26.98386143,0.238661296,0.209401464,0.752599684,0.44806276,-0.304536924,371.178236,345.7616501,320.3450641,11.21270117,1.141755075,2.19105587,0.132468956,0.037881987,3.503161888,11.38305211,-7.879890224,0.637791367,0.629184145,0.620576923,-0.002668492,0.628763976,0.619646793,0.61052961,31.61487607,30.76043764,29.90599921,-0.264901079,1.575255283,59.72222222,12.2681883,2007.46,2013.911,2010.6855,6.451,-2.122939726,0.943795069,3.066734795,-0.016186936,0.005535299,0.179403219,105.955205,20.782,-1.670596252,-0.567251598,1.103344654,no
africa,GHANA,DAD,DAD-04,4177,1,3076,Dadieso 04 full,OCCASIONALLY FLOODED new,1,0.28,5.99167,-3.0155,148,0.012562353,0.022225701,460.7142857,442.8571429,425,5.787655376,10.23969797,-4.452042597,22.78297859,23.48698426,24.19098993,0.101636081,0.271958835,0.198076175,0.373594915,0.175518741,282.2169373,293.7489254,305.2809136,1.404875915,0.507425613,3.772540839,0.056959264,0.054750798,4.391676514,1.516585978,2.875090536,0.602736434,0.601621738,0.600507042,-0.00027791,0.655403954,0.651643623,0.647883292,27.66582412,28.16732279,28.66882145,0.125030832,1.391221311,46.42857143,10.48387097,1993.129,2001.151,1997.14,8.022,1.018751945,1.556134992,0.537383047,0.00649214,0.009965202,0.017102837,64.26177711,20.782,NA,NA,NA,no
africa,GHANA,DAD,DAD-04,4177,2,3076,Dadieso 04 full,OCCASIONALLY FLOODED new,1,0.28,5.99167,-3.0155,148,0.038626958,0.03596303,425,428.5714286,432.1428571,16.41645722,15.28428775,1.132169463,24.19098993,24.63355478,25.07611963,0.236449076,0.357791607,0.453944328,0.594240684,0.140296355,305.2809136,318.0564688,330.8320241,3.880328785,1.238175404,6.692099569,0.115508817,0.036899646,8.082683437,4.032737248,4.049946188,0.600507042,0.592010278,0.583513514,-0.002693538,0.647883292,0.649908659,0.651934025,28.66882145,29.19142219,29.71402292,0.165668325,1.678072043,17.85714286,4.166666667,2001.151,2007.46,2004.3055,6.309,1.326629346,2.647621609,1.320992263,0.009449874,0.02036726,0.040240447,37.76974763,20.782,0.163960038,0.515108077,0.351148039,no
africa,GHANA,DAD,DAD-04,4177,3,3076,Dadieso 04 full,OCCASIONALLY FLOODED new,1,0.28,5.99167,-3.0155,148,0.029465609,0.034590063,432.1428571,425,417.8571429,12.73335253,14.94784862,-2.214496091,25.07611963,21.75940843,18.44269723,0.15509731,0.207556905,1.390932373,0.362654215,-1.028278158,330.8320241,256.5569765,182.281929,25.92706403,0.796345365,2.103266319,0.350191929,0.035872035,3.285675647,26.31312799,-23.02745234,0.583513514,0.578381757,0.57325,-0.001590996,0.651934025,0.614266374,0.576598723,29.71402292,27.72920381,25.7443847,-0.615352382,1.851931253,50,11.76470588,2007.46,2013.911,2010.6855,6.451,-6.960466541,0.993155259,7.9536218,-0.054182241,0.006265049,0.268873257,100.6891914,20.782,-4.244106353,-0.751882099,3.492224254,no
africa,UGANDA,BIF,BIF-01,9001,1,9001,Bwindi Impenetrable Forest 01,Main Plot View,1,1,-0.91323,29.69703,1474,0.0237183,0.034665207,609,606,603,14.44444444,21.11111111,-6.666666667,30.19660139,30.29762362,30.39864585,0.123630398,0.739516948,0.638653498,0.863147346,0.224493848,259.5505608,261.1242733,262.6979858,4.309088713,0.600939342,7.205288273,0.076688544,0.008245936,7.891162094,4.394023193,3.497138901,0.571384236,0.571378613,0.57137299,-1.25E-05,0.55241348,0.552346813,0.552280146,23.06782607,23.14506009,23.22229411,0.171631154,3.050847458,17,2.805280528,2010.04,2010.94,2010.49,0.9,1.347382526,3.040317875,1.69293535,0.005770856,0.012212353,0.226794143,32.89129759,4.03,NA,NA,NA,no
africa,UGANDA,BIF,BIF-01,9001,2,9001,Bwindi Impenetrable Forest 01,Main Plot View,1,1,-0.91323,29.69703,1474,0.009851731,0.014777597,603,601.5,600,5.940594059,8.910891089,-2.97029703,30.39864585,30.46466642,30.53068699,0.048235889,0.690342435,0.607844523,0.738578324,0.130733801,262.6979858,262.7821291,262.8662724,6.832029834,0.232441464,6.766208843,0.091765072,0.007339562,7.097754941,6.931134468,0.166620474,0.57137299,0.571525576,0.571678161,0.000302149,0.552280146,0.55107063,0.549861114,23.22229411,23.23999232,23.25769052,0.035045954,2.821948862,50,8.312551953,2010.94,2011.95,2011.445,1.01,0.063426628,2.70186881,2.638442182,0.000277008,0.011390924,0.759114426,37.01141952,4.03,-3.487453851,-0.830792831,2.65666102,no
africa,UGANDA,BIF,BIF-01,9001,3,9001,Bwindi Impenetrable Forest 01,Main Plot View,1,1,-0.91323,29.69703,1474,0.018518519,0.031986532,600,596,592,11.11111111,19.19191919,-8.080808081,30.53068699,30.34365384,30.15662069,0.094553212,0.401616128,0.874014083,0.49616934,-0.377844743,262.8662724,261.9911414,261.1160104,6.926947594,0.48906892,4.669937246,0.103163119,0.007497457,5.269666741,7.037608169,-1.767941428,0.571678161,0.571627951,0.571577741,-0.000101434,0.549861114,0.550020626,0.550180137,23.25769052,23.32739556,23.3971006,0.140818255,1.5830721,103,17.28187919,2011.95,2012.94,2012.445,0.99,-0.672563053,2.004694894,2.677257947,-0.002966345,0.008037758,0.364576189,49.88290253,4.03,-1.934561901,-1.8280882,0.106473702,no
africa,UGANDA,BIF,BIF-01,9001,4,9001,Bwindi Impenetrable Forest 01,Main Plot View,1,1,-0.91323,29.69703,1474,0.010464004,0.035876585,592,583.5,575,6.194690265,21.23893805,-15.04424779,30.15662069,30.09745154,30.03828239,0.050200843,0.565890497,0.720815498,0.616091341,-0.104724157,261.1160104,261.7201065,262.3242026,4.820509722,0.261052618,5.628653719,0.076932539,0.006598865,5.973237741,4.904041126,1.069196615,0.571577741,0.571949138,0.572320534,0.000657339,0.550180137,0.550854171,0.551528204,23.3971006,23.48312915,23.5691577,0.152262925,2.405144293,40,6.855184233,2012.94,2014.07,2013.505,1.13,0.409471872,2.287580042,1.87810817,0.001832385,0.009909602,0.200854572,43.71431738,4.03,2.676545323,0.663746226,-2.012799097,no
africa,UGANDA,BIF,BIF-02,9002,1,9002,Bwindi Impenetrable Forest 02,Main Plot View,1,1,-0.89308,29.72607,1419,0.08465489,0.036683786,377,385.5,394,31.91489362,13.82978723,18.08510638,12.81506616,13.14091765,13.46676913,0.281749894,0.78888483,0.377333686,1.070634724,0.693301038,87.82345428,89.77898358,91.73451288,3.207474726,1.533041467,5.835133887,0.123948456,0.020137641,7.512261453,3.351560824,4.160700629,0.547519894,0.550653067,0.553786241,0.006666326,0.491888282,0.490119708,0.488351135,20.95821442,20.98580819,21.01340197,0.058710156,6.835983166,25,6.485084306,2010.13,2011.07,2010.6,0.94,4.737573422,8.553821429,3.816248007,0.010792998,0.016030588,0.246728825,11.69068127,3.92,NA,NA,NA,no
africa,UGANDA,BIF,BIF-02,9002,2,9002,Bwindi Impenetrable Forest 02,Main Plot View,1,1,-0.89308,29.72607,1419,0.05988707,0.017110591,394,401.5,409,23.59550562,6.741573034,16.85393258,13.46676913,13.87764861,14.28852809,0.208054621,0.881139082,0.165869032,1.089193703,0.923324671,91.73451288,94.62964809,97.5247833,1.160907369,1.033510024,6.633319167,0.050080564,0.02135559,7.738265345,1.232343523,6.505921823,0.553786241,0.55289553,0.552004819,-0.002001597,0.488351135,0.487774555,0.487197975,21.01340197,21.07362626,21.13385055,0.135335486,6.921116645,32,7.97011208,2011.07,2011.96,2011.515,0.89,7.092120096,8.435500558,1.343380462,0.016204039,0.017096183,0.193484561,11.85466106,3.92,2.563083272,0.24699879,-2.316084482,no
africa,UGANDA,BIF,BIF-02,9002,3,9002,Bwindi Impenetrable Forest 02,Main Plot View,1,1,-0.89308,29.72607,1419,0.056802746,0.029636215,409,414.5,420,23.23232323,12.12121212,11.11111111,14.28852809,14.6045998,14.92067151,0.19525157,0.785786102,0.342508966,0.981037673,0.638528707,97.5247833,99.88184138,102.2388995,2.321625663,0.975917426,6.107441735,0.088827671,0.019280153,7.191466985,2.429733487,4.761733498,0.552004819,0.553059123,0.554113426,0.002129906,0.487197975,0.486621799,0.486045623,21.13385055,21.22456965,21.31528875,0.183270907,5.518662698,28,6.755126659,2011.96,2012.95,2012.455,0.99,4.882588135,7.373989197,2.491401062,0.011487897,0.015383984,0.193468805,13.5611807,3.92,-1.855519495,-0.581700384,1.273819111,no
africa,UGANDA,BIF,BIF-02,9002,4,9002,Bwindi Impenetrable Forest 02,Main Plot View,1,1,-0.89308,29.72607,1419,0.04978355,0.025974026,420,425.5,431,20.90909091,10.90909091,10,14.92067151,15.27311265,15.62555379,0.196337403,0.816209333,0.371744659,1.012546736,0.640802078,102.2388995,104.9567388,107.6745782,2.356207002,0.951486277,6.346246852,0.098025462,0.017375128,7.41313372,2.471607592,4.941526127,0.554113426,0.554617661,0.555121896,0.000916791,0.486045623,0.4861304,0.486215177,21.31528875,21.37967653,21.44406431,0.117068691,5.554812834,28,6.580493537,2012.95,2014.05,2013.5,1.1,4.833313106,7.250795694,2.417482588,0.011613457,0.015554527,0.196350583,13.79158981,3.92,0.172050363,0.212121277,0.040070914,no
africa,CAMEROON,KRP,KRP-01,9007,1,9007,Korup NP 01,Main Plot View,1,1,5.06505,8.85385,NA,0.00813223,0.020330575,487,484,481,3.96039604,9.900990099,-5.940594059,26.872805,26.87571804,26.87863108,0.071657862,0.373854192,0.439743654,0.445512054,0.0057684,310.6180783,310.6781625,310.7382467,4.903222806,0.471526318,4.55067512,0.044684919,0.004830313,5.071716671,4.952738038,0.118978632,0.632823409,0.632160177,0.631496945,-0.00131333,0.636474992,0.635877715,0.635280439,27.29955615,27.32630149,27.35304683,0.052961073,2.046619756,13,2.685950413,2011.08,2012.09,2011.585,1.01,0.038303834,1.632782193,1.594478359,0.000245824,0.009540199,0.490322281,61.24515592,3.85,NA,NA,NA,no
africa,CAMEROON,KRP,KRP-01,9007,2,9007,Korup NP 01,Main Plot View,1,1,5.06505,8.85385,NA,0.024948025,0.024948025,481,481,481,12,12,0,26.87863108,26.99589378,27.11315647,0.112592325,0.32818412,0.206251055,0.440776445,0.234525389,310.7382467,312.3902133,314.0421798,1.406471067,0.697354822,4.013049393,0.023980758,0.004889133,4.739274106,1.435340958,3.303933148,0.631496945,0.631104456,0.630711968,-0.000784977,0.635280439,0.635255093,0.635229746,27.35304683,27.38941752,27.42578822,0.072741386,1.643923241,4,0.831600832,2012.09,2013.09,2012.59,1,1.063252813,1.525166006,0.461913193,0.006868884,0.008556609,0.117205922,65.56663314,3.85,3.169108971,-0.330788621,-3.499897592,no
africa,CAMEROON,KRP,KRP-01,9007,3,9007,Korup NP 01,Main Plot View,1,1,5.06505,8.85385,NA,0.010169032,0.009039139,481,481.5,482,4.891304348,4.347826087,0.543478261,27.11315647,27.31758422,27.52201198,0.054615052,0.389441387,0.221852358,0.444056438,0.22220408,314.0421798,316.6263298,319.2104798,2.388377883,0.284944177,4.912292392,0.018335716,0.002650173,5.218222458,2.409363773,2.808858685,0.630711968,0.63022129,0.629730612,-0.000533345,0.635229746,0.635050957,0.634872168,27.42578822,27.45105528,27.47632234,0.027464195,2.04752275,20,4.153686397,2013.09,2014.93,2014.01,1.84,0.894420834,1.661631078,0.767210244,0.005833559,0.010385396,0.298547235,60.18183057,3.85,-0.348643988,0.337287572,0.68593156,no
africa,CAMEROON,KRP,KRP-02,9008,1,9008,Korup NP 02,Main Plot View,1,1,5.08098,8.86735,NA,0.001750333,0.021003991,621,615.5,610,1.086956522,13.04347826,-11.95652174,28.11752286,28.14800651,28.17849017,0.008881829,0.450194496,0.392807501,0.459076325,0.066268824,326.4825472,327.8206794,329.1588117,3.163919575,0.036621622,6.036281141,0.028990624,0.00114024,6.103033627,3.194050439,2.908983189,0.628779388,0.628629244,0.6284791,-0.0003264,0.646100899,0.646319708,0.646538517,26.64019596,26.72098375,26.80177153,0.175625622,1.722353109,25,4.061738424,2011.1,2012.02,2011.56,0.92,0.891007257,1.869329212,0.978321955,0.004726212,0.009911792,0.263659965,53.49512506,3.84,NA,NA,NA,no
africa,CAMEROON,KRP,KRP-02,9008,2,9008,Korup NP 02,Main Plot View,1,1,5.08098,8.86735,NA,0.008196721,NA,610,612.5,615,5,0,5,28.17849017,28.42001817,28.66154617,0.051478137,0.431577862,0,0.483055999,0.483055999,329.1588117,331.9639548,334.7690979,0,0.217363159,5.392923054,0,0.001047093,5.611333306,0.001047093,5.610286213,0.6284791,0.628048493,0.627617886,-0.000861213,0.646538517,0.646005402,0.645472286,26.80177153,26.82419643,26.84662133,0.044849799,1.662295082,6,0.979591837,2012.02,2013.02,2012.52,1,1.704431421,1.704749533,0.000318112,0.009159651,0.008840857,0,58.65964357,3.84,2.813857318,-0.512187835,-3.326045152,no
africa,CAMEROON,KRP,KRP-02,9008,3,9008,Korup NP 02,Main Plot View,1,1,5.08098,8.86735,NA,0.00254065,0.02201897,615,603.5,592,1.5625,13.54166667,-11.97916667,28.66154617,28.77371163,28.88587709,0.012602368,0.494253519,0.390016865,0.506855887,0.116839021,334.7690979,337.5602124,340.3513268,3.697215665,0.054422576,6.550203979,0.036933381,0.000545012,6.642104949,3.734694058,2.907410891,0.627617886,0.627226419,0.626834951,-0.000407779,0.645472286,0.64497616,0.644480035,26.84662133,27.00330101,27.15998069,0.163207999,1.878183362,10,1.657000829,2013.02,2014.94,2013.98,1.92,0.868482458,1.984085446,1.115602988,0.004817582,0.01112089,0.142200603,50.40105516,3.84,-1.851284468,0.706007974,2.557292442,no
africa,CAMEROON,KRP,KRP-03,9009,1,9009,Korup NP 03,Main Plot View,1,1,5.07968,8.84137,NA,0.005323113,0.005323113,606,606,606,3.225806452,3.225806452,0,29.93762655,30.05642234,30.17521813,0.029708319,0.323180366,0.097413863,0.352888684,0.255474821,344.1673695,345.8038432,347.4403169,0.877496079,0.177055065,4.219739319,0.005924163,0.001549371,4.404267917,0.884969612,3.519298305,0.62080198,0.620867328,0.620932677,0.000140534,0.630270708,0.630168264,0.630065819,27.130273,27.15874492,27.18721685,0.061229939,1.283903065,23,3.795379538,2011.17,2012.1,2011.635,0.93,1.02255432,1.279687823,0.257133503,0.005807423,0.006997909,0.292498693,78.14405845,3.78,NA,NA,NA,no
africa,CAMEROON,KRP,KRP-03,9009,2,9009,Korup NP 03,Main Plot View,1,1,5.07968,8.84137,NA,0.001650165,0.00990099,606,603.5,601,1,6,-5,30.17521813,30.25626612,30.33731411,0.008659015,0.243625012,0.090188057,0.252284027,0.162095971,347.4403169,348.7263772,350.0124375,0.543307854,0.049324034,3.066104324,0.005406875,0.001441374,3.122276608,0.550156104,2.572120504,0.620932677,0.620853488,0.6207743,-0.000158377,0.630065819,0.63013657,0.630207322,27.18721685,27.21595607,27.2446953,0.057478456,1.011666667,6,0.994200497,2012.1,2013.1,2012.6,1,0.74030571,0.898651209,0.158345499,0.004262006,0.005110174,0.090551309,111.2778785,3.78,-0.9815314,-1.328488403,-0.346957004,no
africa,CAMEROON,KRP,KRP-03,9009,3,9009,Korup NP 03,Main Plot View,1,1,5.07968,8.84137,NA,0.008094617,0.010792823,601,599.5,598,4.864864865,6.486486486,-1.621621622,30.33731411,29.61345817,28.88960224,0.047583242,0.282086576,1.112216774,0.329669818,-0.782546956,350.0124375,334.963,319.9135625,19.96005278,0.19000425,3.500386402,0.071549725,0.000775902,3.76271628,20.03237841,-16.26966213,0.6207743,0.61951256,0.61825082,-0.001364043,0.630207322,0.62622422,0.622241119,27.2446953,26.85981963,26.47494396,-0.416081804,1.162758684,32,5.337781485,2013.1,2014.95,2014.025,1.85,-4.648309714,1.075023593,5.723333306,-0.027138719,0.005942931,1.663337732,93.02121431,3.78,-13.2223036,0.449431349,13.67173495,no
africa,CAMEROON,KRP,KRP-04,9010,1,9010,Korup NP 04,Main Plot View,1,1,5.06102,8.83203,NA,0.004488733,0.011221833,474,472.5,471,2.127659574,5.319148936,-3.191489362,21.72435903,21.85534381,21.98632859,0.017219437,0.409177404,0.147705822,0.426396841,0.278691019,223.4140174,225.1119145,226.8098116,1.168275473,0.116680381,4.664142159,0.017707985,0.000604733,4.799135258,1.186588192,3.612547066,0.631649789,0.63186481,0.632079832,0.000457492,0.613784797,0.61354844,0.613312083,24.99701649,25.05449893,25.11198138,0.122303075,2.17302545,14,2.962962963,2011.09,2012.03,2011.56,0.94,1.616974221,2.148090489,0.531116268,0.007645602,0.009944866,0.233655095,46.55297369,3.86,NA,NA,NA,no
africa,CAMEROON,KRP,KRP-04,9010,2,9010,Korup NP 04,Main Plot View,1,1,5.06102,8.83203,NA,NA,NA,471,471,471,0,0,0,21.98632859,22.17169041,22.35705223,0,0.370723641,0,0.370723641,0.370723641,226.8098116,229.0706,231.3313884,0,0,4.521576723,0,0.000568449,4.522145173,0.000568449,4.521576723,0.632079832,0.632137581,0.632195329,0.000115497,0.613312083,0.613227883,0.613143683,25.11198138,25.15825602,25.20453065,0.092549276,1.86836518,4,0.8492569,2012.03,2013.03,2012.53,1,1.993554287,1.993804915,0.000250628,0.009599951,0.009599951,0,50.15535835,3.86,0.937143976,-0.285556789,-1.222700766,no
africa,CAMEROON,KRP,KRP-04,9010,3,9010,Korup NP 04,Main Plot View,1,1,5.06102,8.83203,NA,0.001105803,0.017692852,471,463.5,456,0.520833333,8.333333333,-7.8125,22.35705223,22.14477717,21.93250211,0.008719556,0.369058597,0.598898006,0.377778153,-0.221119854,231.3313884,229.1875823,227.0437763,6.750706507,0.037996461,4.479578741,0.075240149,0.000295781,4.593111132,6.826242436,-2.233131305,0.632195329,0.631928173,0.631661017,-0.000278288,0.613143683,0.613229114,0.613314545,25.20453065,25.19911043,25.1936902,-0.005646072,1.950549451,6,1.294498382,2013.03,2014.95,2013.99,1.92,-0.965338651,1.985511419,2.95085007,-0.004817975,0.009845228,0.421919157,50.36485766,3.86,-4.626512348,0.048606821,4.675119169,no
